ID,BID,ASK,DATE
ZARJPY,9.689,9.708,20140814230008,
CNHJPY,16.637,16.667,20140814230008,
EURUSD,1.33942,1.3395,20140814230008,
GBPUSD,1.66835,1.6686,20140814230008,
AUDUSD,0.9315,0.93168,20140814230008,
NZDUSD,0.84959,0.84989,20140814230008,
HKDJPY,13.2,13.23,20140814230008,
EURGBP,0.80269,0.80287,20140814230008,
EURAUD,1.43767,1.4379,20140814230008,
USDCHF,0.90431,0.90449,20140814230008,
EURCHF,1.21129,1.21147,20140814230008,
GBPCHF,1.50883,1.50913,20140814230008,
AUDCHF,0.84238,0.84268,20140814230008,
CADCHF,0.82893,0.82953,20140814230008,
USDHKD,7.75067,7.75097,20140814230008,
USDJPY,102.425,102.429,20140814230114,
EURJPY,137.189,137.199,20140814230114,
AUDJPY,95.4,95.409,20140814230114,
GBPJPY,170.889,170.907,20140814230114,
NZDJPY,87.025,87.043,20140814230114,
CADJPY,93.91,93.934,20140814230114,
CHFJPY,113.247,113.271,20140814230114,
ZARJPY,9.689,9.708,20140814230114,
CNHJPY,16.636,16.666,20140814230114,
EURUSD,1.33943,1.33951,20140814230114,
GBPUSD,1.66837,1.66862,20140814230114,
AUDUSD,0.93144,0.93162,20140814230114,
NZDUSD,0.84951,0.84981,20140814230114,
HKDJPY,13.2,13.23,20140814230114,
EURGBP,0.80274,0.80292,20140814230114,
EURAUD,1.43784,1.43807,20140814230114,
USDCHF,0.90426,0.90444,20140814230114,
EURCHF,1.21129,1.21147,20140814230114,
GBPCHF,1.50877,1.50907,20140814230114,
AUDCHF,0.84227,0.84257,20140814230114,
CADCHF,0.82897,0.82957,20140814230114,
USDHKD,7.75067,7.75097,20140814230114,
USDJPY,102.426,102.43,20140814230220,
EURJPY,137.182,137.192,20140814230220,
AUDJPY,95.406,95.415,20140814230220,
GBPJPY,170.89,170.908,20140814230220,
NZDJPY,87.032,87.05,20140814230220,
CADJPY,93.902,93.926,20140814230220,
CHFJPY,113.24,113.264,20140814230220,
ZARJPY,9.69,9.709,20140814230220,
CNHJPY,16.636,16.666,20140814230220,
EURUSD,1.33939,1.33947,20140814230220,
GBPUSD,1.66838,1.66863,20140814230220,
AUDUSD,0.93147,0.93165,20140814230220,
NZDUSD,0.84959,0.84989,20140814230220,
HKDJPY,13.2,13.23,20140814230220,
EURGBP,0.80268,0.80286,20140814230220,
EURAUD,1.43772,1.43795,20140814230220,
USDCHF,0.90431,0.90449,20140814230220,
EURCHF,1.21129,1.21147,20140814230220,
GBPCHF,1.50885,1.50915,20140814230220,
AUDCHF,0.84237,0.84267,20140814230220,
CADCHF,0.82894,0.82954,20140814230220,
USDHKD,7.75069,7.75099,20140814230220,
USDJPY,102.424,102.428,20140814230326,
EURJPY,137.169,137.179,20140814230326,
AUDJPY,95.404,95.413,20140814230326,
GBPJPY,170.886,170.904,20140814230326,
NZDJPY,87.027,87.045,20140814230326,
CADJPY,93.9,93.924,20140814230326,
CHFJPY,113.234,113.258,20140814230326,
ZARJPY,9.691,9.71,20140814230326,
CNHJPY,16.636,16.666,20140814230326,
EURUSD,1.33925,1.33933,20140814230326,
GBPUSD,1.66835,1.6686,20140814230326,
AUDUSD,0.93146,0.93164,20140814230326,
NZDUSD,0.84956,0.84986,20140814230326,
HKDJPY,13.2,13.23,20140814230326,
EURGBP,0.80262,0.8028,20140814230326,
EURAUD,1.4376,1.43783,20140814230326,
USDCHF,0.90436,0.90454,20140814230326,
EURCHF,1.21125,1.21143,20140814230326,
GBPCHF,1.50891,1.50921,20140814230326,
AUDCHF,0.84242,0.84272,20140814230326,
CADCHF,0.82897,0.82957,20140814230326,
USDHKD,7.75069,7.75099,20140814230326,
USDJPY,102.416,102.42,20140814230431,
EURJPY,137.19,137.2,20140814230431,
AUDJPY,95.412,95.421,20140814230431,
GBPJPY,170.897,170.915,20140814230431,
NZDJPY,87.037,87.055,20140814230431,
CADJPY,93.904,93.928,20140814230431,
CHFJPY,113.252,113.276,20140814230431,
ZARJPY,9.692,9.711,20140814230431,
CNHJPY,16.635,16.665,20140814230431,
EURUSD,1.33954,1.33962,20140814230431,
GBPUSD,1.66859,1.66884,20140814230431,
AUDUSD,0.9316,0.93178,20140814230431,
NZDUSD,0.84971,0.85001,20140814230431,
HKDJPY,13.199,13.229,20140814230431,
EURGBP,0.80269,0.80287,20140814230431,
EURAUD,1.43773,1.43796,20140814230431,
USDCHF,0.90414,0.90432,20140814230431,
EURCHF,1.21125,1.21143,20140814230431,
GBPCHF,1.50879,1.50909,20140814230431,
AUDCHF,0.84232,0.84262,20140814230431,
CADCHF,0.82886,0.82946,20140814230431,
USDHKD,7.75069,7.75099,20140814230431,
USDJPY,102.426,102.43,20140814230537,
EURJPY,137.197,137.207,20140814230537,
AUDJPY,95.413,95.422,20140814230537,
GBPJPY,170.905,170.923,20140814230537,
NZDJPY,87.031,87.049,20140814230537,
CADJPY,93.906,93.93,20140814230537,
CHFJPY,113.261,113.285,20140814230537,
ZARJPY,9.693,9.712,20140814230537,
CNHJPY,16.637,16.667,20140814230537,
EURUSD,1.3395,1.33958,20140814230537,
GBPUSD,1.66846,1.66871,20140814230537,
AUDUSD,0.93151,0.93169,20140814230537,
NZDUSD,0.84955,0.84985,20140814230537,
HKDJPY,13.2,13.23,20140814230537,
EURGBP,0.8027,0.80288,20140814230537,
EURAUD,1.43775,1.43798,20140814230537,
USDCHF,0.90418,0.90436,20140814230537,
EURCHF,1.21122,1.2114,20140814230537,
GBPCHF,1.5087,1.509,20140814230537,
AUDCHF,0.84229,0.84259,20140814230537,
CADCHF,0.82882,0.82942,20140814230537,
USDHKD,7.75069,7.75099,20140814230537,
